,id,item_name,supplier,quantity,cost_per_unit,total_cost,expiry_date,location,stock_status,order_date,delivery_date,delivery_status,days_to_expiry,expiry_status
2353,2353,Occur Surgical Equipment,Pharmaplus,87,211.64,18412.68,30/11/2025,Warehouse B,Out Of Stock,10/09/2024,09/12/2024,Delivered,277,Valid
2354,2354,Per Medicine,Medicorp,178,371.69,66160.82,26/03/2024,Emergency Storage,Low Stock,10/12/2022,01/10/2023,Delivered,-337,Expired
2355,2355,Person Sanitizers,Medicorp,63,147.84,9313.92,03/07/2024,Warehouse B,Available,12/09/2023,08/01/2025,Delivered,-238,Expired
2356,2356,Page Medicine,Healthfirst,183,205.4,37588.2,16/12/2026,Main Hospital,Out Of Stock,30/06/2023,06/03/2025,Delivered,658,Valid
2357,2357,Could Medicine,Medicorp,14,480.19,6722.66,09/03/2026,Emergency Storage,Available,03/04/2023,29/06/2024,Delivered,376,Valid
2358,2358,Board Sanitizers,Medicorp,232,249.48,57879.36,30/12/2024,Clinic Branch,Out Of Stock,30/05/2022,09/10/2022,Delivered,-58,Expired
2359,2359,Person Diagnostic Tools,Carewell,102,90.31,9211.62,08/05/2025,Clinic Branch,Out Of Stock,01/05/2023,17/07/2024,Delivered,71,Valid
2360,2360,Also Medicine,Healthfirst,289,264.67,76489.63,28/02/2027,Emergency Storage,Low Stock,20/10/2023,16/05/2024,Delivered,732,Valid
2361,2361,Mrs Sanitizers,Medicorp,189,449.91,85032.99,27/03/2026,Main Hospital,Out Of Stock,20/11/2022,02/12/2024,Delivered,394,Valid
2362,2362,Change Diagnostic Tools,Medicorp,125,440.09,55011.25,04/05/2027,Main Hospital,Out Of Stock,05/07/2022,12/01/2023,Delivered,797,Valid
2363,2363,Sign Sanitizers,Medicorp,89,94.68,8426.52,17/11/2026,Clinic Branch,Available,14/10/2023,24/10/2024,Delivered,629,Valid
2364,2364,Account Surgical Equipment,Carewell,26,189.23,4919.98,13/09/2026,Emergency Storage,Available,01/09/2024,13/01/2025,Delivered,564,Valid
2365,2365,Order Medicine,Medicorp,90,466.26,41963.4,03/01/2026,Clinic Branch,Low Stock,23/03/2024,05/01/2025,Delivered,311,Valid
2366,2366,Speak Sanitizers,Medsupplies,255,13.01,3317.55,04/11/2027,Main Hospital,Out Of Stock,12/07/2023,09/01/2024,Delivered,981,Valid
2367,2367,Future Surgical Equipment,Healthfirst,170,167.94,28549.8,22/12/2025,Emergency Storage,Low Stock,12/09/2023,06/01/2024,Delivered,299,Valid
2368,2368,Maintain Surgical Equipment,Medsupplies,278,218.06,60620.68,31/10/2027,Warehouse A,Available,25/02/2022,28/01/2025,Delivered,977,Valid
2369,2369,Woman Sanitizers,Pharmaplus,149,28.96,4315.04,20/05/2026,Warehouse A,Available,19/11/2023,02/11/2024,Delivered,448,Valid
2370,2370,Anything Medicine,Medsupplies,137,169.87,23272.19,09/01/2027,Main Hospital,Available,17/01/2023,Not Delivered,Pending,682,Valid
2371,2371,Executive Medicine,Healthfirst,248,331.9,82311.2,12/12/2025,Main Hospital,Low Stock,18/12/2023,13/09/2024,Delivered,289,Valid
2372,2372,Support Personal Protective Equipment,Medsupplies,180,36.64,6595.2,21/05/2027,Emergency Storage,Out Of Stock,17/03/2023,03/12/2023,Delivered,814,Valid
2373,2373,Traditional Surgical Equipment,Medicorp,64,180.2,11532.8,22/03/2025,Clinic Branch,Out Of Stock,14/03/2023,14/01/2025,Delivered,24,Valid
2374,2374,At Diagnostic Tools,Medsupplies,101,302.87,30589.87,21/08/2024,Warehouse A,Low Stock,30/06/2023,09/02/2025,Delivered,-189,Expired
2375,2375,Line Personal Protective Equipment,Medsupplies,272,68.26,18566.72,20/07/2026,Warehouse A,Available,19/04/2024,06/05/2024,Delivered,509,Valid
2376,2376,Phone Personal Protective Equipment,Carewell,246,330.47,81295.62,02/10/2024,Clinic Branch,Low Stock,20/07/2023,04/01/2024,Delivered,-147,Expired
2377,2377,Thousand Surgical Equipment,Medicorp,229,87.45,20026.05,27/09/2025,Clinic Branch,Low Stock,15/01/2025,15/01/2025,Delivered,213,Valid
2378,2378,Civil Personal Protective Equipment,Pharmaplus,230,460.85,105995.5,06/04/2025,Clinic Branch,Low Stock,28/02/2023,10/11/2024,Delivered,39,Valid
2379,2379,Surface Surgical Equipment,Medsupplies,59,71.61,4224.99,26/01/2025,Emergency Storage,Out Of Stock,16/08/2023,10/11/2023,Delivered,-31,Expired
2380,2380,Line Surgical Equipment,Medicorp,125,385.47,48183.75,07/10/2027,Emergency Storage,Low Stock,29/07/2022,20/09/2023,Delivered,953,Valid
2381,2381,Fly Sanitizers,Carewell,36,483.19,17394.84,21/04/2024,Emergency Storage,Low Stock,01/06/2022,02/06/2024,Delivered,-311,Expired
2382,2382,Film Surgical Equipment,Carewell,17,442.02,7514.34,20/04/2027,Warehouse B,Available,16/02/2024,Not Delivered,Pending,783,Valid
2383,2383,Arrive Surgical Equipment,Carewell,110,332.45,36569.5,04/04/2025,Clinic Branch,Low Stock,03/08/2022,29/06/2023,Delivered,37,Valid
2384,2384,Effort Diagnostic Tools,Carewell,233,343.98,80147.34,18/08/2025,Warehouse A,Low Stock,02/12/2023,30/06/2024,Delivered,173,Valid
2385,2385,As Diagnostic Tools,Medsupplies,263,426.93,112282.59,18/08/2026,Emergency Storage,Available,27/10/2023,12/06/2024,Delivered,538,Valid
2386,2386,Spring Personal Protective Equipment,Carewell,66,379.04,25016.64,03/02/2026,Warehouse A,Available,21/03/2023,04/04/2023,Delivered,342,Valid
2387,2387,Experience Personal Protective Equipment,Medicorp,214,150.14,32129.96,01/07/2024,Warehouse B,Out Of Stock,08/04/2023,04/02/2025,Delivered,-240,Expired
2388,2388,Foot Medicine,Carewell,57,240.14,13687.98,01/01/2027,Clinic Branch,Available,04/01/2025,28/01/2025,Delivered,674,Valid
2389,2389,Table Personal Protective Equipment,Pharmaplus,273,40.83,11146.59,09/10/2027,Warehouse B,Low Stock,29/10/2023,10/09/2024,Delivered,955,Valid
2390,2390,Artist Personal Protective Equipment,Healthfirst,180,180.63,32513.4,28/04/2024,Clinic Branch,Low Stock,02/05/2023,04/12/2023,Delivered,-304,Expired
2391,2391,Bed Medicine,Healthfirst,160,279.64,44742.4,03/04/2025,Clinic Branch,Out Of Stock,21/08/2022,26/07/2024,Delivered,36,Valid
2392,2392,Space Personal Protective Equipment,Carewell,109,57.18,6232.62,17/12/2024,Main Hospital,Low Stock,28/08/2022,08/11/2022,Delivered,-71,Expired
2393,2393,Catch Sanitizers,Healthfirst,124,196.89,24414.36,13/10/2026,Warehouse A,Low Stock,21/01/2023,11/11/2024,Delivered,594,Valid
2394,2394,Family Sanitizers,Medicorp,191,288.55,55113.05,20/08/2027,Main Hospital,Out Of Stock,06/04/2022,Not Delivered,Pending,905,Valid
2395,2395,Hotel Sanitizers,Healthfirst,174,468.63,81541.62,12/07/2026,Emergency Storage,Available,11/07/2024,11/03/2025,Delivered,501,Valid
2396,2396,Treatment Sanitizers,Medsupplies,205,178.82,36658.1,30/07/2026,Emergency Storage,Available,06/05/2022,Not Delivered,Pending,519,Valid
2397,2397,Car Surgical Equipment,Pharmaplus,254,349.66,88813.64,05/08/2025,Warehouse A,Available,01/08/2022,31/03/2024,Delivered,160,Valid
2398,2398,Such Diagnostic Tools,Medicorp,0,491.05,0,17/07/2024,Warehouse B,Available,21/04/2024,25/12/2024,Delivered,-224,Expired
2399,2399,Her Surgical Equipment,Carewell,173,63.22,10937.06,26/09/2026,Clinic Branch,Available,17/12/2023,21/02/2025,Delivered,577,Valid
2400,2400,Forget Medicine,Pharmaplus,240,51.02,12244.8,24/07/2024,Clinic Branch,Low Stock,07/09/2023,29/10/2024,Delivered,-217,Expired
2401,2401,To Sanitizers,Medsupplies,166,17.38,2885.08,01/08/2027,Main Hospital,Available,14/08/2022,23/09/2022,Delivered,886,Valid
2402,2402,Fine Medicine,Pharmaplus,37,55.96,2070.52,05/10/2026,Emergency Storage,Out Of Stock,20/08/2023,19/09/2024,Delivered,586,Valid
2403,2403,Political Surgical Equipment,Carewell,66,273.39,18043.74,04/11/2024,Warehouse A,Out Of Stock,06/03/2023,Not Delivered,Pending,-114,Expired
2404,2404,Stage Sanitizers,Medicorp,70,341.55,23908.5,26/07/2026,Clinic Branch,Low Stock,25/08/2023,Not Delivered,Pending,515,Valid
2405,2405,Pull Diagnostic Tools,Pharmaplus,278,181.93,50576.54,25/12/2027,Emergency Storage,Out Of Stock,27/11/2023,04/04/2024,Delivered,1032,Valid
2406,2406,Partner Diagnostic Tools,Carewell,231,30.19,6973.89,13/06/2024,Warehouse B,Low Stock,31/03/2023,28/07/2024,Delivered,-258,Expired
2407,2407,Back Diagnostic Tools,Healthfirst,211,161.43,34061.73,11/01/2025,Warehouse B,Out Of Stock,09/05/2024,Not Delivered,Pending,-46,Expired
2408,2408,Remain Sanitizers,Medsupplies,88,39.39,3466.32,24/09/2024,Main Hospital,Out Of Stock,25/01/2025,20/03/2025,Delivered,-155,Expired
2409,2409,Pressure Diagnostic Tools,Medsupplies,231,340.19,78583.89,04/10/2027,Warehouse B,Available,07/03/2023,Not Delivered,Pending,950,Valid
2410,2410,Data Surgical Equipment,Medsupplies,111,317.92,35289.12,12/05/2026,Warehouse A,Low Stock,30/11/2024,08/02/2025,Delivered,440,Valid
2411,2411,Republican Surgical Equipment,Medsupplies,239,113.27,27071.53,15/05/2026,Emergency Storage,Out Of Stock,28/11/2024,25/03/2025,Delivered,443,Valid
2412,2412,Television Sanitizers,Carewell,255,89.79,22896.45,01/04/2026,Emergency Storage,Out Of Stock,11/02/2024,11/06/2024,Delivered,399,Valid
2413,2413,Product Surgical Equipment,Medicorp,98,434.44,42575.12,04/03/2027,Warehouse A,Available,28/04/2023,25/06/2023,Delivered,736,Valid
2414,2414,Series Sanitizers,Healthfirst,51,130.69,6665.19,13/08/2025,Warehouse B,Out Of Stock,04/05/2022,Not Delivered,Pending,168,Valid
2415,2415,Role Personal Protective Equipment,Medsupplies,85,492.53,41865.05,02/09/2024,Main Hospital,Out Of Stock,18/10/2023,25/07/2024,Delivered,-177,Expired
2416,2416,Hundred Sanitizers,Pharmaplus,7,128.37,898.59,11/11/2025,Main Hospital,Out Of Stock,15/09/2023,24/02/2025,Delivered,258,Valid
2417,2417,Put Sanitizers,Healthfirst,233,125.3,29194.9,18/12/2026,Warehouse A,Available,03/10/2022,03/01/2023,Delivered,660,Valid
2418,2418,Month Surgical Equipment,Unknown,190,134.01,25461.9,17/12/2027,Emergency Storage,Out Of Stock,04/09/2023,04/01/2025,Delivered,1024,Valid
2419,2419,Individual Personal Protective Equipment,Medicorp,73,10.58,772.34,06/04/2027,Main Hospital,Out Of Stock,06/09/2023,Not Delivered,Pending,769,Valid
2420,2420,Break Sanitizers,Medsupplies,11,385.97,4245.67,28/09/2024,Emergency Storage,Available,21/04/2023,15/11/2023,Delivered,-151,Expired
2421,2421,Assume Personal Protective Equipment,Healthfirst,253,329.99,83487.47,11/11/2027,Clinic Branch,Low Stock,05/08/2022,17/09/2024,Delivered,988,Valid
2422,2422,Design Diagnostic Tools,Pharmaplus,287,164.06,47085.22,03/03/2026,Warehouse B,Out Of Stock,23/01/2023,17/02/2023,Delivered,370,Valid
2423,2423,Trouble Sanitizers,Pharmaplus,87,216.96,18875.52,23/12/2024,Main Hospital,Out Of Stock,01/04/2023,21/09/2023,Delivered,-65,Expired
2424,2424,Business Personal Protective Equipment,Pharmaplus,55,300.75,16541.25,12/04/2025,Emergency Storage,Low Stock,04/08/2024,03/01/2025,Delivered,45,Valid
2425,2425,Young Sanitizers,Pharmaplus,120,376.02,45122.4,26/08/2026,Warehouse A,Out Of Stock,04/12/2023,10/01/2024,Delivered,546,Valid
2426,2426,Indicate Diagnostic Tools,Pharmaplus,202,269.41,54420.82,05/11/2025,Warehouse B,Available,23/04/2023,10/12/2023,Delivered,252,Valid
2427,2427,Share Personal Protective Equipment,Medicorp,197,110.71,21809.87,12/02/2026,Warehouse B,Out Of Stock,28/06/2024,12/02/2025,Delivered,351,Valid
2428,2428,Along Personal Protective Equipment,Medicorp,59,362.65,21396.35,09/04/2024,Emergency Storage,Available,22/10/2023,07/03/2025,Delivered,-323,Expired
2429,2429,Close Personal Protective Equipment,Medsupplies,19,340.2,6463.8,29/01/2027,Clinic Branch,Available,23/05/2024,13/06/2024,Delivered,702,Valid
2430,2430,Government Diagnostic Tools,Carewell,113,168.73,19066.49,22/10/2026,Warehouse A,Available,21/03/2024,24/11/2024,Delivered,603,Valid
2431,2431,Soon Surgical Equipment,Healthfirst,63,111.61,7031.43,07/02/2028,Emergency Storage,Available,18/01/2025,20/02/2025,Delivered,1076,Valid
2432,2432,Live Surgical Equipment,Pharmaplus,1,258.79,258.79,31/12/2099,Clinic Branch,Out Of Stock,08/05/2022,02/04/2024,Delivered,27336,Valid
2433,2433,Once Sanitizers,Medsupplies,209,6.91,1444.19,19/03/2026,Emergency Storage,Available,19/08/2024,26/09/2024,Delivered,386,Valid
2434,2434,Throughout Personal Protective Equipment,Pharmaplus,75,20.38,1528.5,14/08/2026,Main Hospital,Out Of Stock,21/07/2023,18/02/2024,Delivered,534,Valid
2435,2435,Walk Diagnostic Tools,Medsupplies,168,226.73,38090.64,02/02/2027,Main Hospital,Out Of Stock,26/04/2023,Not Delivered,Pending,706,Valid
2436,2436,Owner Surgical Equipment,Pharmaplus,188,83.65,15726.2,07/11/2026,Main Hospital,Available,01/02/2024,26/11/2024,Delivered,619,Valid
2437,2437,Three Medicine,Pharmaplus,155,406.65,63030.75,26/11/2026,Clinic Branch,Low Stock,01/10/2023,29/12/2023,Delivered,638,Valid
2438,2438,Within Surgical Equipment,Medicorp,236,259.41,61220.76,31/12/2099,Emergency Storage,Available,31/03/2022,14/05/2023,Delivered,27336,Valid
2439,2439,Realize Medicine,Pharmaplus,205,462.87,94888.35,03/09/2027,Emergency Storage,Available,23/12/2024,08/01/2025,Delivered,919,Valid
2440,2440,Magazine Sanitizers,Medicorp,292,71.6,20907.2,09/12/2027,Main Hospital,Available,26/08/2024,09/09/2024,Delivered,1016,Valid
2441,2441,Our Diagnostic Tools,Medsupplies,62,354.29,21965.98,21/10/2027,Warehouse A,Low Stock,12/03/2022,13/08/2024,Delivered,967,Valid
2442,2442,Always Personal Protective Equipment,Carewell,113,253.9,28690.7,13/04/2025,Warehouse A,Available,11/07/2022,12/05/2024,Delivered,46,Valid
2443,2443,These Personal Protective Equipment,Healthfirst,34,361.05,12275.7,03/07/2026,Clinic Branch,Available,18/04/2022,15/05/2022,Delivered,492,Valid
2444,2444,Black Diagnostic Tools,Medsupplies,242,195.2,47238.4,15/02/2026,Warehouse B,Low Stock,03/02/2025,25/03/2025,Delivered,354,Valid
2445,2445,Machine Surgical Equipment,Medicorp,65,57.39,3730.35,13/04/2027,Clinic Branch,Low Stock,11/10/2024,02/03/2025,Delivered,776,Valid
2446,2446,Personal Surgical Equipment,Pharmaplus,46,238.79,10984.34,03/03/2026,Warehouse B,Low Stock,22/12/2022,26/06/2024,Delivered,370,Valid
2447,2447,Try Personal Protective Equipment,Medicorp,246,10.87,2674.02,04/10/2027,Warehouse B,Out Of Stock,16/10/2023,04/02/2025,Delivered,950,Valid
2448,2448,Without Diagnostic Tools,Medicorp,89,139.99,12459.11,28/07/2027,Clinic Branch,Available,18/12/2022,14/03/2023,Delivered,882,Valid
2449,2449,Per Medicine,Carewell,152,369.79,56208.08,13/06/2026,Emergency Storage,Out Of Stock,07/12/2023,05/07/2024,Delivered,472,Valid
2450,2450,Able Diagnostic Tools,Unknown,206,398.54,82099.24,08/09/2026,Clinic Branch,Low Stock,17/07/2022,01/11/2023,Delivered,559,Valid
2451,2451,See Personal Protective Equipment,Pharmaplus,242,247.86,59982.12,04/12/2026,Main Hospital,Available,19/08/2022,21/02/2023,Delivered,646,Valid
2452,2452,Ever Diagnostic Tools,Medicorp,95,177.26,16839.7,19/11/2027,Warehouse A,Out Of Stock,29/08/2022,02/09/2022,Delivered,996,Valid
2453,2453,Message Surgical Equipment,Pharmaplus,28,167.6,4692.8,15/07/2025,Warehouse B,Out Of Stock,13/10/2023,31/01/2024,Delivered,139,Valid
2454,2454,Organization Surgical Equipment,Carewell,270,104.59,28239.3,18/05/2026,Warehouse A,Low Stock,25/10/2022,15/09/2024,Delivered,446,Valid
2455,2455,Laugh Surgical Equipment,Carewell,91,190.1,17299.1,14/01/2026,Emergency Storage,Out Of Stock,23/02/2024,08/03/2025,Delivered,322,Valid
2456,2456,During Personal Protective Equipment,Healthfirst,71,160.16,11371.36,28/09/2025,Emergency Storage,Low Stock,26/10/2022,09/04/2023,Delivered,214,Valid
2457,2457,Brother Medicine,Carewell,260,304.26,79107.6,04/10/2027,Clinic Branch,Available,29/07/2024,Not Delivered,Pending,950,Valid
2458,2458,Candidate Medicine,Pharmaplus,198,332.9,65914.2,15/08/2027,Warehouse A,Out Of Stock,28/01/2023,21/09/2024,Delivered,900,Valid
2459,2459,Candidate Personal Protective Equipment,Medsupplies,255,497.71,126916.05,22/05/2025,Emergency Storage,Out Of Stock,06/03/2022,11/08/2024,Delivered,85,Valid
2460,2460,Simply Sanitizers,Carewell,280,429.87,120363.6,02/04/2025,Clinic Branch,Low Stock,05/09/2024,17/03/2025,Delivered,35,Valid
2461,2461,Government Medicine,Carewell,61,59.32,3618.52,31/12/2099,Clinic Branch,Low Stock,17/03/2024,29/12/2024,Delivered,27336,Valid
2462,2462,Game Sanitizers,Medsupplies,165,380.73,62820.45,14/02/2026,Clinic Branch,Available,21/11/2024,29/11/2024,Delivered,353,Valid
2463,2463,Seek Surgical Equipment,Healthfirst,261,355.12,92686.32,30/01/2028,Clinic Branch,Available,07/08/2023,27/01/2024,Delivered,1068,Valid
2464,2464,Loss Sanitizers,Pharmaplus,104,294.81,30660.24,12/05/2025,Warehouse A,Low Stock,21/08/2023,02/11/2023,Delivered,75,Valid
2465,2465,Operation Surgical Equipment,Medicorp,239,356.53,85210.67,24/12/2026,Warehouse A,Out Of Stock,03/06/2023,16/07/2023,Delivered,666,Valid
2466,2466,Production Medicine,Medicorp,277,193.39,53569.03,08/10/2027,Main Hospital,Available,17/11/2022,Not Delivered,Pending,954,Valid
2467,2467,Many Sanitizers,Carewell,161,387.53,62392.33,07/11/2027,Main Hospital,Available,11/05/2022,28/02/2024,Delivered,984,Valid
2468,2468,Official Diagnostic Tools,Medicorp,35,155.06,5427.1,05/07/2024,Main Hospital,Low Stock,09/09/2022,17/11/2024,Delivered,-236,Expired
2469,2469,Stock Sanitizers,Healthfirst,209,11.78,2462.02,28/07/2024,Warehouse A,Out Of Stock,09/11/2022,22/08/2024,Delivered,-213,Expired
2470,2470,Long Sanitizers,Medicorp,144,19.9,2865.6,30/03/2027,Warehouse A,Low Stock,09/12/2022,29/05/2023,Delivered,762,Valid
2471,2471,Trade Medicine,Carewell,295,50.64,14938.8,23/04/2026,Clinic Branch,Available,05/06/2022,02/08/2024,Delivered,421,Valid
2472,2472,Final Diagnostic Tools,Carewell,185,490.03,90655.55,07/01/2026,Emergency Storage,Available,05/04/2023,08/12/2024,Delivered,315,Valid
2473,2473,Coach Diagnostic Tools,Medicorp,130,294.6,38298,03/05/2027,Main Hospital,Out Of Stock,05/02/2023,30/10/2024,Delivered,796,Valid
2474,2474,Get Diagnostic Tools,Medicorp,24,94.99,2279.76,22/11/2025,Main Hospital,Low Stock,19/01/2024,Not Delivered,Pending,269,Valid
2475,2475,There Surgical Equipment,Medicorp,92,457.82,42119.44,25/04/2024,Warehouse A,Out Of Stock,15/05/2023,17/06/2023,Delivered,-307,Expired
2476,2476,Employee Surgical Equipment,Healthfirst,91,202.93,18466.63,31/12/2099,Emergency Storage,Out Of Stock,24/12/2023,15/02/2024,Delivered,27336,Valid
2477,2477,Character Diagnostic Tools,Pharmaplus,64,473.86,30327.04,21/07/2025,Warehouse B,Low Stock,12/05/2024,Not Delivered,Pending,145,Valid
2478,2478,Seat Medicine,Medsupplies,179,326.66,58472.14,28/07/2024,Emergency Storage,Out Of Stock,18/08/2023,Not Delivered,Pending,-213,Expired
2479,2479,Morning Personal Protective Equipment,Medsupplies,209,448.98,93836.82,16/09/2024,Main Hospital,Available,21/11/2023,19/08/2024,Delivered,-163,Expired
2480,2480,Western Medicine,Healthfirst,166,289.57,48068.62,24/02/2025,Clinic Branch,Available,26/04/2022,22/07/2022,Delivered,-2,Expired
2481,2481,Less Diagnostic Tools,Pharmaplus,208,452.75,94172,08/03/2024,Warehouse B,Low Stock,19/06/2023,04/07/2024,Delivered,-355,Expired
2482,2482,Pattern Sanitizers,Medicorp,14,282.21,3950.94,15/09/2026,Warehouse B,Available,01/01/2024,17/01/2024,Delivered,566,Valid
2483,2483,Sister Surgical Equipment,Pharmaplus,113,152.4,17221.2,14/11/2026,Warehouse B,Available,10/04/2023,07/10/2024,Delivered,626,Valid
2484,2484,Move Medicine,Carewell,277,81.02,22442.54,05/04/2024,Emergency Storage,Low Stock,12/06/2023,09/06/2024,Delivered,-327,Expired
2485,2485,Could Diagnostic Tools,Healthfirst,297,120.41,35761.77,07/01/2025,Main Hospital,Low Stock,08/06/2022,24/12/2023,Delivered,-50,Expired
2486,2486,Message Personal Protective Equipment,Pharmaplus,156,88.74,13843.44,16/04/2024,Main Hospital,Available,25/07/2024,25/12/2024,Delivered,-316,Expired
2487,2487,Management Sanitizers,Medicorp,30,260.33,7809.9,16/08/2026,Clinic Branch,Low Stock,04/06/2023,28/07/2023,Delivered,536,Valid
2488,2488,Say Personal Protective Equipment,Medsupplies,25,322.53,8063.25,08/04/2026,Warehouse B,Low Stock,30/03/2022,Not Delivered,Pending,406,Valid
2489,2489,Pattern Medicine,Pharmaplus,287,443.25,127212.75,12/01/2027,Warehouse B,Low Stock,19/12/2023,03/12/2024,Delivered,685,Valid
2490,2490,Food Sanitizers,Pharmaplus,267,26.86,7171.62,28/08/2027,Warehouse B,Out Of Stock,09/07/2024,28/07/2024,Delivered,913,Valid
2491,2491,Nearly Surgical Equipment,Pharmaplus,44,498.45,21931.8,11/02/2025,Emergency Storage,Available,18/09/2023,19/01/2024,Delivered,-15,Expired
2492,2492,Would Diagnostic Tools,Carewell,51,314.91,16060.41,15/10/2025,Clinic Branch,Out Of Stock,02/04/2022,Not Delivered,Pending,231,Valid
2493,2493,Main Diagnostic Tools,Medsupplies,112,344.53,38587.36,06/05/2026,Warehouse A,Out Of Stock,10/08/2024,14/09/2024,Delivered,434,Valid
2494,2494,Machine Diagnostic Tools,Medsupplies,22,49.12,1080.64,08/02/2025,Warehouse B,Low Stock,07/01/2025,10/02/2025,Delivered,-18,Expired
